"nama_sekolah","npsn","bp","status","pd","guru","kecamatan","wilayah","periode_data"
"SDN Pademangan Timur 06 Pg.","20100654","SD","Negeri","599","24","Pademangan","Kota Jakarta Utara","202112"
"SDN Pejagalan 03 Pg.","20100659","SD","Negeri","503","19","Penjaringan","Kota Jakarta Utara","202112"
"SDN Rawa Badak Selatan 07","20100669","SD","Negeri","501","24","Koja","Kota Jakarta Utara","202112"
"SDN Rawa Badak Utara 19 Pg.","20100671","SD","Negeri","526","19","Koja","Kota Jakarta Utara","202112"
"SDN Rawa Badak Utara 21","20100673","SD","Negeri","283","13","Koja","Kota Jakarta Utara","202112"
"SDN ROROTAN 01","20100677","SD","Negeri","574","25","Cilincing","Kota Jakarta Utara","202112"
"SDN Rorotan 02 Pg.","20100679","SD","Negeri","307","13","Cilincing","Kota Jakarta Utara","202112"
"SDN Rorotan 05","20100681","SD","Negeri","501","19","Cilincing","Kota Jakarta Utara","202112"
"SDN Semper Barat 01 Pg.","20100682","SD","Negeri","324","14","Cilincing","Kota Jakarta Utara","202112"
"SDN Semper Barat 02 Pt.","20100683","SD","Negeri","312","12","Cilincing","Kota Jakarta Utara","202112"
"SDN Semper Barat 03 Pg.","20100684","SD","Negeri","668","29","Cilincing","Kota Jakarta Utara","202112"
"SDN SEMPER BARAT 05","20100686","SD","Negeri","526","22","Cilincing","Kota Jakarta Utara","202112"
"SDN Rawa Badak Utara 15 Pg.","20100689","SD","Negeri","477","18","Koja","Kota Jakarta Utara","202112"
"SD NEGERI RAWA BADAK SELATAN 09 PG JAKARTA","20100690","SD","Negeri","460","22","Koja","Kota Jakarta Utara","202112"
"SD NEGERI RAWA BADAK SELATAN 11 PG JAKARTA","20100691","SD","Negeri","640","23","Koja","Kota Jakarta Utara","202112"
"SDN RAWA BADAK UTARA 05 PAGI","20100697","SD","Negeri","475","20","Koja","Kota Jakarta Utara","202112"
"SD NEGERI RAWA BADAK UTARA 07 PG JAKARTA","20100699","SD","Negeri","408","15","Koja","Kota Jakarta Utara","202112"
"SD NEGERI RAWA BADAK UTARA 11 PAGI","20100702","SD","Negeri","477","18","Koja","Kota Jakarta Utara","202112"
"SDN Rawa Badak Utara 13 Pg.","20100704","SD","Negeri","538","19","Koja","Kota Jakarta Utara","202112"
"SD ISLAM AL IKHLAS","20100884","SD","Swasta","177","8","Koja","Kota Jakarta Utara","202112"
"SDN Cilincing 11 Pt.","20100994","SD","Negeri","319","11","Cilincing","Kota Jakarta Utara","202112"
"SDN KALIBARU 03","20100997","SD","Negeri","478","19","Cilincing","Kota Jakarta Utara","202112"
"SDN Kali Baru 05 Pagi","20101001","SD","Negeri","557","21","Cilincing","Kota Jakarta Utara","202112"
"SD Negeri Kalibaru 07 Pagi","20101003","SD","Negeri","763","30","Cilincing","Kota Jakarta Utara","202112"
"SDN KALIBARU 09","20101005","SD","Negeri","656","24","Cilincing","Kota Jakarta Utara","202112"
"SD MUHAMMADIYAH 49 JAKARTA","20104784","SD","Swasta","320","13","Kemayoran","Kota Jakarta Pusat","202112"
"SD MUHAMMADIYAH 50","20104785","SD","Swasta","101","10","Kemayoran","Kota Jakarta Pusat","202112"
"SDS Muslimin","20104788","SD","Swasta","174","10","Senen","Kota Jakarta Pusat","202112"
"SD KRISTEN NASIONAL ANGLO","20104790","SD","Swasta","210","13","Cempaka Putih","Kota Jakarta Pusat","202112"
"SD NIRWANA","20104793","SD","Swasta","202","10","Tanah Abang","Kota Jakarta Pusat","202112"
"SDS Nurani","20104794","SD","Swasta","57","8","Kemayoran","Kota Jakarta Pusat","202112"
"SDS PUI","20104796","SD","Swasta","138","10","Johar Baru","Kota Jakarta Pusat","202112"
"SD PERKUMPULAN MANDIRI","20104798","SD","Swasta","140","14","Menteng","Kota Jakarta Pusat","202112"
"SD PASKALIS I","20104799","SD","Swasta","160","7","Johar Baru","Kota Jakarta Pusat","202112"
"SDS Pembangun Masyarakat","20104800","SD","Swasta","55","4","Sawah Besar","Kota Jakarta Pusat","202112"
"SDS Perg. Advent Salemba","20104801","SD","Swasta","136","6","Senen","Kota Jakarta Pusat","202112"
"SDS PERGURUAN CIKINI","20104802","SD","Swasta","427","26","Menteng","Kota Jakarta Pusat","202112"
"SDS Ratih","20104805","SD","Swasta","106","8","Cempaka Putih","Kota Jakarta Pusat","202112"
"SDS Rumah Kita","20104806","SD","Swasta","86","8","Senen","Kota Jakarta Pusat","202112"
"SD ISLAM SAID NAUM","20104808","SD","Swasta","447","31","Tanah Abang","Kota Jakarta Pusat","202112"
"SD KRISTEN SAINT JOHN","20104809","SD","Swasta","184","12","Kemayoran","Kota Jakarta Pusat","202112"
"SD SANDIKA","20104810","SD","Swasta","147","9","Kemayoran","Kota Jakarta Pusat","202112"
"SD SANTA THERESIA","20104812","SD","Swasta","571","34","Menteng","Kota Jakarta Pusat","202112"
"SD SANTA URSULA","20104813","SD","Swasta","454","23","Sawah Besar","Kota Jakarta Pusat","202112"
"SD SANTO BELLARMINUS","20104814","SD","Swasta","203","17","Menteng","Kota Jakarta Pusat","202112"
"SDS Santo Fransiskus I","20104815","SD","Swasta","181","11","Senen","Kota Jakarta Pusat","202112"
"SD SANTO IGNATIUS","20104817","SD","Swasta","75","7","Menteng","Kota Jakarta Pusat","202112"
"SD SANTO MIKAEL","20104818","SD","Swasta","386","18","Kemayoran","Kota Jakarta Pusat","202112"
"SD S SANTO PAULUS 1","20104819","SD","Swasta","122","8","Gambir","Kota Jakarta Pusat","202112"
"SDS SINT YOSEPH","20104820","SD","Swasta","112","11","Senen","Kota Jakarta Pusat","202112"
"SDS Santo Yoseph","20104821","SD","Swasta","374","20","Sawah Besar","Kota Jakarta Pusat","202112"
"SD SETIA BHAKTI","20104822","SD","Swasta","63","6","Sawah Besar","Kota Jakarta Pusat","202112"
"SD ISLAM SUKAMULYA","20104825","SD","Swasta","196","3","Kemayoran","Kota Jakarta Pusat","202112"
"SDS TAMAN SISWA","20104826","SD","Swasta","171","10","Kemayoran","Kota Jakarta Pusat","202112"
"SD TAMAN SISWA","20104827","SD","Swasta","46","5","Menteng","Kota Jakarta Pusat","202112"
"SDS Tarsisius I","20104828","SD","Swasta","180","11","Gambir","Kota Jakarta Pusat","202112"
"SDS Tri Wibawa","20104829","SD","Swasta","93","5","Sawah Besar","Kota Jakarta Pusat","202112"
"SD TRISULA PERWARI 2","20104832","SD","Swasta","56","6","Menteng","Kota Jakarta Pusat","202112"
"SDS Tunas Bangsa","20104833","SD","Swasta","200","23","Sawah Besar","Kota Jakarta Pusat","202112"
"SD UMUM","20104834","SD","Swasta","105","7","Johar Baru","Kota Jakarta Pusat","202112"
"SD STRADA VAN LITH I","20104837","SD","Swasta","481","16","Kemayoran","Kota Jakarta Pusat","202112"
"SDN Ancol 01 Pg.","20104841","SD","Negeri","525","18","Pademangan","Kota Jakarta Utara","202112"
"SD Negeri Ancol 03 Jakarta","20104842","SD","Negeri","585","23","Pademangan","Kota Jakarta Utara","202112"
"SDN Cilincing 01 Pg.","20104844","SD","Negeri","350","14","Cilincing","Kota Jakarta Utara","202112"
"SDN Cilincing 02 Pg.","20104845","SD","Negeri","308","12","Cilincing","Kota Jakarta Utara","202112"
"SDN Cilincing 07 Pg.","20104846","SD","Negeri","453","17","Cilincing","Kota Jakarta Utara","202112"
"SD NEGERI CILINCING 08 PAGI","20104847","SD","Negeri","316","13","Cilincing","Kota Jakarta Utara","202112"
"SDN Kali Baru 01 Pg.","20104848","SD","Negeri","574","21","Cilincing","Kota Jakarta Utara","202112"
"SD NEGERI KEBON BAWANG 01","20104852","SD","Negeri","542","20","Tanjung Priok","Kota Jakarta Utara","202112"
"SDS As Shomadiyah","20105617","SD","Swasta","23","3","Kali Deres","Kota Jakarta Barat","202112"
"SDS Bala Keselamatan","20105620","SD","Swasta","160","7","Taman Sari","Kota Jakarta Barat","202112"
"SD BAPTIS ELIM","20105622","SD","Swasta","112","10","Grogol Petamburan","Kota Jakarta Barat","202112"
"SD BARUNAWATI II","20105623","SD","Swasta","262","14","Palmerah","Kota Jakarta Barat","202112"
"SDS BETANIA","20105625","SD","Swasta","99","5","Grogol Petamburan","Kota Jakarta Barat","202112"
"SD BHAKTI YKKP","20105626","SD","Swasta","666","41","Palmerah","Kota Jakarta Barat","202112"
"SD BHINNEKA TUNGGAL IKA","20105628","SD","Swasta","209","17","Tambora","Kota Jakarta Barat","202112"
"SD Bina Insan Mandiri","20105630","SD","Swasta","325","20","Kembangan","Kota Jakarta Barat","202112"
"SD BINA KUSUMA","20105631","SD","Swasta","217","17","Kali Deres","Kota Jakarta Barat","202112"
"SDS Bina Putra","20105632","SD","Swasta","232","13","Kali Deres","Kota Jakarta Barat","202112"
"SDS BINTANG KEJORA","20105633","SD","Swasta","226","14","Cengkareng","Kota Jakarta Barat","202112"
"SD BUDAYA","20105634","SD","Swasta","256","14","Tambora","Kota Jakarta Barat","202112"
"SDS Budi","20105635","SD","Swasta","98","7","Tambora","Kota Jakarta Barat","202112"
"SD BUDI JAYA","20105637","SD","Swasta","44","4","Tambora","Kota Jakarta Barat","202112"
"SDS Bukit Sinai","20105640","SD","Swasta","114","8","Tambora","Kota Jakarta Barat","202112"
"SDS Bukit Sion","20105641","SD","Swasta","556","38","Kembangan","Kota Jakarta Barat","202112"
"SD BUNDA HATI KUDUS","20105642","SD","Swasta","703","32","Grogol Petamburan","Kota Jakarta Barat","202112"
"SD CAHAYA BUNDA","20105643","SD","Swasta","40","8","Taman Sari","Kota Jakarta Barat","202112"
"SDS Cahaya Mulia","20105644","SD","Swasta","71","2","Taman Sari","Kota Jakarta Barat","202112"
"SDS Carina Sayang","20105645","SD","Swasta","71","7","Cengkareng","Kota Jakarta Barat","202112"
"SDS Candra Jaya","20105646","SD","Swasta","169","12","Tambora","Kota Jakarta Barat","202112"
"SDS CANDRA NAYA","20105647","SD","Swasta","246","14","Tambora","Kota Jakarta Barat","202112"
"SD DAMAI","20105648","SD","Swasta","246","14","Tambora","Kota Jakarta Barat","202112"
"SDS DHAMMASAVANA","20105649","SD","Swasta","151","8","Tambora","Kota Jakarta Barat","202112"
"SDS Dian Kasih","20105650","SD","Swasta","160","13","Kali Deres","Kota Jakarta Barat","202112"
"SDS Duta Ursula","20105652","SD","Swasta","44","3","Grogol Petamburan","Kota Jakarta Barat","202112"
"SDS E l o i","20105653","SD","Swasta","50","9","Tambora","Kota Jakarta Barat","202112"
"SD PELITA BANGSA","20105655","SD","Swasta","303","18","Kali Deres","Kota Jakarta Barat","202112"
"SD ESTI BAKTI","20105656","SD","Swasta","160","6","Cengkareng","Kota Jakarta Barat","202112"
"SDS Fajar Sion","20105657","SD","Swasta","44","8","Taman Sari","Kota Jakarta Barat","202112"
"SD IT FAJRUL ISLAM","20105658","SD","Swasta","240","14","Kali Deres","Kota Jakarta Barat","202112"
"SDS Galatia 1","20105659","SD","Swasta","18","3","Grogol Petamburan","Kota Jakarta Barat","202112"
"SDS Galatia 2","20105660","SD","Swasta","52","6","Grogol Petamburan","Kota Jakarta Barat","202112"
"SD GALATIA 3","20105661","SD","Swasta","93","9","Kali Deres","Kota Jakarta Barat","202112"
"SDS Harapan","20105664","SD","Swasta","103","5","Palmerah","Kota Jakarta Barat","202112"
"SD HARAPAN JAYA","20105665","SD","Swasta","317","19","Cengkareng","Kota Jakarta Barat","202112"
"SDS Harapan Kasih","20105667","SD","Swasta","71","6","Grogol Petamburan","Kota Jakarta Barat","202112"
"SD HATI KUDUS","20105669","SD","Swasta","515","25","Grogol Petamburan","Kota Jakarta Barat","202112"
"SDS IMMANUEL","20105682","SD","Swasta","289","16","Grogol Petamburan","Kota Jakarta Barat","202112"
"SDS Ipeka Puri","20105684","SD","Swasta","657","34","Kembangan","Kota Jakarta Barat","202112"
"SD ISLAM BAHAGIA","20105686","SD","Swasta","302","11","Tambora","Kota Jakarta Barat","202112"
"SDJOY","20105690","SD","Swasta","34","7","Tambora","Kota Jakarta Barat","202112"
"SDK Kalam Kudus II","20105692","SD","Swasta","208","12","Kebon Jeruk","Kota Jakarta Barat","202112"
"SD KRISTEN KALAM KUDUS III","20105693","SD","Swasta","392","20","Cengkareng","Kota Jakarta Barat","202112"
"SD KAPUK MUARA 01 PG","20101009","SD","Negeri","540","20","Penjaringan","Kota Jakarta Utara","202112"
"SDN CILINCING 09","20101010","SD","Negeri","471","19","Cilincing","Kota Jakarta Utara","202112"
"SDN CILINCING 06","20101013","SD","Negeri","412","16","Cilincing","Kota Jakarta Utara","202112"
"SDN Cilincing 03","20101026","SD","Negeri","413","18","Cilincing","Kota Jakarta Utara","202112"
"SD NEGERI CILINCING 05 PG","20101028","SD","Negeri","333","12","Cilincing","Kota Jakarta Utara","202112"
"SDN Pademangan Barat 01 Pg.","20101031","SD","Negeri","569","21","Pademangan","Kota Jakarta Utara","202112"
"SDN Pademangan Barat 03 Pg.","20101033","SD","Negeri","1231","47","Pademangan","Kota Jakarta Utara","202112"
"SDN Pademangan Barat 07 Pg.","20101036","SD","Negeri","544","24","Pademangan","Kota Jakarta Utara","202112"
"SDN Pademangan Timur 01 Pg.","20101044","SD","Negeri","460","21","Pademangan","Kota Jakarta Utara","202112"
"SDN Lagoa 02 Pg.","20101054","SD","Negeri","562","23","Koja","Kota Jakarta Utara","202112"
"SDN Lagoa 05 Pg.","20101057","SD","Negeri","632","22","Koja","Kota Jakarta Utara","202112"
"SDN Lagoa 07 Pg.","20101059","SD","Negeri","497","20","Koja","Kota Jakarta Utara","202112"
"SD NEGERI LAGOA 09 PG JAKARTA","20101061","SD","Negeri","423","18","Koja","Kota Jakarta Utara","202112"
"SDN LAGOA 11","20101062","SD","Negeri","559","22","Koja","Kota Jakarta Utara","202112"
"SDN Pademangan Timur 03 Pg.","20101064","SD","Negeri","951","38","Pademangan","Kota Jakarta Utara","202112"
"SD NEGERI TOMANG 08 PAGI","20101170","SD","Negeri","225","10","Grogol Petamburan","Kota Jakarta Barat","202112"
"SD NEGERI SUKABUMI UTARA 03 PAGI","20101188","SD","Negeri","428","21","Kebon Jeruk","Kota Jakarta Barat","202112"
"SD NEGERI SUKABUMI UTARA 04 PAGI","20101199","SD","Negeri","235","9","Kebon Jeruk","Kota Jakarta Barat","202112"
"SD NEGERI MANGGA BESAR 03 PG","20101359","SD","Negeri","183","8","Taman Sari","Kota Jakarta Barat","202112"
"SD NEGERI KRUKUT 03 PG","20101361","SD","Negeri","187","9","Taman Sari","Kota Jakarta Barat","202112"
"SD NEGERI MANGGA BESAR 07 PG","20101370","SD","Negeri","194","6","Taman Sari","Kota Jakarta Barat","202112"
"SD NEGERI MERUYA UTARA 05 PAGI","20101373","SD","Negeri","544","26","Kembangan","Kota Jakarta Barat","202112"
"SD NEGERI MERUYA UTARA 04 PT","20101374","SD","Negeri","284","11","Kembangan","Kota Jakarta Barat","202112"
"SD NEGERI KEMANGGISAN 12","20101393","SD","Negeri","217","12","Palmerah","Kota Jakarta Barat","202112"
"SD NEGERI KEMANGGISAN 10 PAGI","20101394","SD","Negeri","319","13","Palmerah","Kota Jakarta Barat","202112"
"SD NEGERI KEMANGGISAN 08 PAGI","20101395","SD","Negeri","191","9","Palmerah","Kota Jakarta Barat","202112"
"SD NEGERI KEMBANGAN UTARA 11 PETANG","20101402","SD","Negeri","347","13","Kembangan","Kota Jakarta Barat","202112"
"SD NEGERI KEMANGGISAN 06 PAGI","20101410","SD","Negeri","280","12","Palmerah","Kota Jakarta Barat","202112"
"SD NEGERI RAWA BUAYA 04 PT","20101412","SD","Negeri","332","11","Cengkareng","Kota Jakarta Barat","202112"
"SD NEGERI RAWA BUAYA 02 PG","20101413","SD","Negeri","328","12","Cengkareng","Kota Jakarta Barat","202112"
"SDN Rawa Buaya 01 Pg.","20101414","SD","Negeri","393","11","Cengkareng","Kota Jakarta Barat","202112"
"SD NEGERI PINANGSIA 06 PG","20101415","SD","Negeri","195","9","Taman Sari","Kota Jakarta Barat","202112"
"SD NEGERI PINANGSIA 03","20101417","SD","Negeri","337","15","Taman Sari","Kota Jakarta Barat","202112"
"SD Negeri Pinangsia 01 Pg.","20101419","SD","Negeri","483","19","Taman Sari","Kota Jakarta Barat","202112"
"SD NEGERI RAWA BUAYA 07 PG","20101424","SD","Negeri","353","13","Cengkareng","Kota Jakarta Barat","202112"
"SD NEGERI RAWA BUAYA 08 PG","20101425","SD","Negeri","395","14","Cengkareng","Kota Jakarta Barat","202112"
"SD NEGERI SLIPI 15 PAGI","20101428","SD","Negeri","250","13","Palmerah","Kota Jakarta Barat","202112"
"SD NEGERI RAWA BUAYA 09 PG","20101436","SD","Negeri","388","12","Cengkareng","Kota Jakarta Barat","202112"
"SDN Pekojan 04 Petang","20101437","SD","Negeri","168","7","Tambora","Kota Jakarta Barat","202112"
"SD NEGERI MERUYA UTARA 15 PT","20101446","SD","Negeri","303","12","Kembangan","Kota Jakarta Barat","202112"
"SD NEGERI MERUYA UTARA 13 PAGI","20101447","SD","Negeri","312","11","Kembangan","Kota Jakarta Barat","202112"
"SD NEGERI PALMERAH 13 PAGI","20101452","SD","Negeri","416","19","Palmerah","Kota Jakarta Barat","202112"
"SDN Kebon Bawang 03 Pg.","20104854","SD","Negeri","541","20","Tanjung Priok","Kota Jakarta Utara","202112"
"SDN Kebon Bawang 05 Pg.","20104856","SD","Negeri","735","30","Tanjung Priok","Kota Jakarta Utara","202112"
"SDN Kebon Bawang 08 Pt.","20104859","SD","Negeri","282","10","Tanjung Priok","Kota Jakarta Utara","202112"
"SDN KEBON BAWANG 09 PETANG","20104860","SD","Negeri","381","18","Tanjung Priok","Kota Jakarta Utara","202112"
"SDN Kelapa Gading Barat 01","20104861","SD","Negeri","479","21","Kelapa Gading","Kota Jakarta Utara","202112"
"SDN Kelapa Gading Timur 01","20104863","SD","Negeri","460","20","Kelapa Gading","Kota Jakarta Utara","202112"
"SDN Kelapa Gading Tim. 03 Pg.","20104865","SD","Negeri","730","31","Kelapa Gading","Kota Jakarta Utara","202112"
"SDN Marunda 01 Pg.","20104871","SD","Negeri","348","14","Cilincing","Kota Jakarta Utara","202112"
"SD NEGERI MARUNDA 03 PG","20104873","SD","Negeri","585","25","Cilincing","Kota Jakarta Utara","202112"
"SDN Pademangan Barat 09 Pg.","20104874","SD","Negeri","572","23","Pademangan","Kota Jakarta Utara","202112"
"SDN Papanggo 01 Pg.","20104877","SD","Negeri","666","25","Tanjung Priok","Kota Jakarta Utara","202112"
"SDN Papanggo 03 Pg.","20104879","SD","Negeri","362","14","Tanjung Priok","Kota Jakarta Utara","202112"
"SDN Pegangsaan Dua 01","20104880","SD","Negeri","326","16","Kelapa Gading","Kota Jakarta Utara","202112"
"SDN Pegangsaan Dua 03","20104882","SD","Negeri","277","12","Kelapa Gading","Kota Jakarta Utara","202112"
"SDN Pegangsaan Dua 05 Pg.","20104884","SD","Negeri","379","14","Kelapa Gading","Kota Jakarta Utara","202112"
"SD NEGERI PERCONTOHAN PEGANGSAAN DUA 07 PAGI","20104886","SD","Negeri","349","14","Kelapa Gading","Kota Jakarta Utara","202112"
"SDN Pejagalan 05 Pg.","20104892","SD","Negeri","508","21","Penjaringan","Kota Jakarta Utara","202112"
"SDN Pluit 03 Pg.","20104896","SD","Negeri","608","23","Penjaringan","Kota Jakarta Utara","202112"
"SDN Rawa Badak Utara 09 Pg.","20104903","SD","Negeri","370","19","Koja","Kota Jakarta Utara","202112"
"SDN Rawa Badak Utara 23 Pg.","20104906","SD","Negeri","592","20","Koja","Kota Jakarta Utara","202112"
"SDN Rorotan 03 Pg.","20104907","SD","Negeri","382","13","Cilincing","Kota Jakarta Utara","202112"
"SDN Semper Barat 15 Pg.","20104911","SD","Negeri","345","16","Cilincing","Kota Jakarta Utara","202112"
"SDN Semper Timur 01 Pg.","20104912","SD","Negeri","276","13","Cilincing","Kota Jakarta Utara","202112"
"SDN Semper Timur 02 Pt.","20104913","SD","Negeri","279","11","Cilincing","Kota Jakarta Utara","202112"
"SD NEGERI SEMPER TIMUR 03","20104914","SD","Negeri","598","25","Cilincing","Kota Jakarta Utara","202112"
"SD NEGERI SEMPER TIMUR 07","20104915","SD","Negeri","317","12","Cilincing","Kota Jakarta Utara","202112"
"SDN SUKAPURA 02","20104916","SD","Negeri","502","22","Cilincing","Kota Jakarta Utara","202112"
"SDN Sukapura 05 Pg.","20104917","SD","Negeri","334","15","Cilincing","Kota Jakarta Utara","202112"
"SDN Sukapura 06 Pt.","20104918","SD","Negeri","348","16","Cilincing","Kota Jakarta Utara","202112"
"SDN Sungai Bambu 03 Pg.","20104921","SD","Negeri","482","20","Tanjung Priok","Kota Jakarta Utara","202112"
"SDN Sungai Bambu 05","20104923","SD","Negeri","651","29","Tanjung Priok","Kota Jakarta Utara","202112"
"SDN SUNTER AGUNG 01","20104925","SD","Negeri","524","22","Tanjung Priok","Kota Jakarta Utara","202112"
"SDN Sunter Agung 05 Pg.","20104929","SD","Negeri","454","19","Tanjung Priok","Kota Jakarta Utara","202112"
"SD NEGERI SUNTER AGUNG 09 PG","20104932","SD","Negeri","619","27","Tanjung Priok","Kota Jakarta Utara","202112"
"SDN Sunter Agung 11 Pg.","20104934","SD","Negeri","337","17","Tanjung Priok","Kota Jakarta Utara","202112"
"SDN Sunter Agung 12 Pg.","20104935","SD","Negeri","382","17","Tanjung Priok","Kota Jakarta Utara","202112"
"SDN Sunter Agung 13 Pagi","20104936","SD","Negeri","379","14","Tanjung Priok","Kota Jakarta Utara","202112"
"SDN Sunter Jaya 01 Pg.","20104937","SD","Negeri","570","23","Tanjung Priok","Kota Jakarta Utara","202112"
"SD NEGERI SUNTER JAYA 05 PG","20104940","SD","Negeri","546","22","Tanjung Priok","Kota Jakarta Utara","202112"
"SDN Sunter Jaya 07 Pg.","20104942","SD","Negeri","480","17","Tanjung Priok","Kota Jakarta Utara","202112"
"SD NEGERI SUNTER JAYA 09","20104944","SD","Negeri","461","17","Tanjung Priok","Kota Jakarta Utara","202112"
"SDN Tanjung Priok 01 Pg.","20104946","SD","Negeri","367","15","Tanjung Priok","Kota Jakarta Utara","202112"
"SDS Kanaan Global School","20105695","SD","Swasta","275","17","Kali Deres","Kota Jakarta Barat","202112"
"SD KARTIKA X-5","20105696","SD","Swasta","236","12","Kali Deres","Kota Jakarta Barat","202112"
